,borough,number_of_cyclist_injured,number_of_cyclist_killed,vehicle_type_code1,vehicle_type_code2,latitude,longitude
15143,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7561889,-73.8616119
15144,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7559989,-73.863399
15145,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7558009,-73.8653449
15146,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7497199,-73.8641843
15147,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.74928,-73.8682599
15148,QUEENS,1,0,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,40.747819,-73.8606368
15149,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7534904,-73.863581
15150,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7520857,-73.8594765
15151,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7508923,-73.8554801
15152,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.752541,-73.8526035
15153,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7497199,-73.8641843
15154,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.74962,-73.86665
15155,QUEENS,2,0,PASSENGER VEHICLE,BICYCLE,40.7537502,-73.869803
15156,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.748154,-73.85403
15157,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7463582,-73.8624444
15158,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7515446,-73.8708432
15159,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7507179,-73.8587648
15160,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7440316,-73.8586815
15161,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7515762,-73.8558359
15162,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7497199,-73.8641843
15163,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7396822,-73.8573087
15164,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7519616,-73.8545538
15165,QUEENS,1,0,UNKNOWN,BICYCLE,40.7441236,-73.8598578
15166,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7494646,-73.866556
15167,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.752541,-73.8526035
15168,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7500203,-73.8584018
15169,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.73801,-73.86123
15170,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.752541,-73.8526035
15171,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7547066,-73.854786
15172,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7578426,-73.8604607
15173,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7508923,-73.8554801
15174,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7553365,-73.8432452
15175,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7420884,-73.8543155
15176,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.757795,-73.8619046
15177,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7517933,-73.8699476
15178,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7553365,-73.8432452
15179,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7508574,-73.858317
15180,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
15181,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.75012,-73.86076
15182,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.752541,-73.8526035
15183,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7515446,-73.8708432
15184,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7420884,-73.8543155
15185,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.745437,-73.8680329
15186,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7500075,-73.8613794
15187,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.754472,-73.8650264
15188,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7493313,-73.862893
15189,QUEENS,2,0,PASSENGER VEHICLE,BICYCLE,40.7411921,-73.85754
15190,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7468245,-73.8532549
15191,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7428888,-73.8624082
15192,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7476924,-73.8937969
15193,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7479271,-73.881136
15194,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
15195,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7529474,-73.8924748
15196,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7520807,-73.8818938
15197,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7468122,-73.891752
15198,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7493228,-73.8851685
15199,QUEENS,1,0,OTHER,BICYCLE,40.7504323,-73.8778039
15200,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7480249,-73.8802047
15201,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.753146,-73.890612
15202,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7544157,-73.8785293
15203,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7558527,-73.8825801
15204,QUEENS,1,0,UNKNOWN,BICYCLE,40.7501388,-73.8805943
15205,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7507257,-73.8750134
15206,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7537307,-73.8850382
15207,QUEENS,1,0,TR,BICYCLE,40.74938,-73.88789
15208,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7527627,-73.875385
15209,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7508235,-73.8740857
15210,QUEENS,2,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
15211,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7486213,-73.8951092
15212,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7471367,-73.8924084
15213,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7541222,-73.8813163
15214,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.752561,-73.896193
15215,QUEENS,1,0,TAXI,BICYCLE,40.7473671,-73.8865505
15216,QUEENS,1,0,UNKNOWN,BICYCLE,40.7550297,-73.8726917
15217,QUEENS,1,0,VAN,BICYCLE,40.7503345,-73.8787316
15218,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.748832,-73.8726566
15219,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
15220,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7534343,-73.8878215
15221,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7475356,-73.884854
15222,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7549596,-73.8842998
15223,QUEENS,1,0,LIVERY VEHICLE,BICYCLE,40.7486146,-73.8746312
15224,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7568039,-73.8736557
15225,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7479271,-73.881136
15226,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7471367,-73.8924084
15227,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7544157,-73.8785293
15228,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7506279,-73.8759448
15229,QUEENS,1,0,TAXI,BICYCLE,40.75422,-73.8803885
15230,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7466654,-73.8932392
15231,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7539264,-73.8831754
15232,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7529474,-73.8924748
15233,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7546113,-73.8766665
15234,QUEENS,1,0,OTHER,BICYCLE,40.7496522,-73.8852401
15235,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7499403,-73.8824498
15236,QUEENS,1,0,SMALL COM VEH(4 TIRES),BICYCLE,40.7486146,-73.8746312
15237,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.754738,-73.88429
15238,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7544157,-73.8785293
15239,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7502366,-73.879663
15240,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7491578,-73.8694258
15241,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7484162,-73.8764794
15242,QUEENS,1,0,TAXI,BICYCLE,40.7491627,-73.889904
15243,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
15244,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7538313,-73.8840996
15245,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7550297,-73.8726917
15246,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7498452,-73.8833811
15247,QUEENS,1,0,UNKNOWN,BICYCLE,40.75422,-73.8803885
15248,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7487179,-73.8736999
15249,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7478469,-73.8916385
15250,QUEENS,1,0,LIVERY VEHICLE,BICYCLE,40.7468448,-73.8914308
15251,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7539264,-73.8831754
15252,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7507257,-73.8750134
15253,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7508235,-73.8740857
15254,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7468122,-73.891752
15255,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7496522,-73.8852401
15256,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7535377,-73.8868974
15257,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7538313,-73.8840996
15258,QUEENS,1,0,PICK-UP TRUCK,BICYCLE,40.7474405,-73.8857889
15259,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7541222,-73.8813163
15260,QUEENS,1,0,UNKNOWN,BICYCLE,40.7559505,-73.8816487
15261,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7544157,-73.8785293
15262,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.752757,-73.8943303
15263,QUEENS,1,0,UNKNOWN,BICYCLE,40.7476924,-73.8937969
15264,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7468122,-73.891752
15265,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7550297,-73.8726917
15266,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7502366,-73.879663
15267,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.75363,-73.88597
15268,QUEENS,2,0,PASSENGER VEHICLE,BICYCLE,,
15269,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7508397,-73.8738402
15270,QUEENS,1,0,OTHER,BICYCLE,40.7476308,-73.8839372
15271,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7468448,-73.8914308
15272,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7487179,-73.8736999
15273,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7491578,-73.8694258
15274,QUEENS,1,0,OTHER,BICYCLE,40.7477341,-73.8829986
15275,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7546805,-73.8937353
15276,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7528522,-73.8933989
15277,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7538,-73.879364
15278,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7477341,-73.8829986
15279,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.753327,-73.8717926
15280,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.753146,-73.890612
15281,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7550297,-73.8726917
15282,QUEENS,1,0,UNKNOWN,BICYCLE,40.7490628,-73.8703788
15283,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7552653,-73.8881577
15284,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7539264,-73.8831754
15285,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7500409,-73.8815184
15286,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7527627,-73.875385
15287,QUEENS,1,0,UNKNOWN,BICYCLE,40.7469428,-73.8904995
15288,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7502366,-73.879663
15289,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
15290,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7506414,-73.875739
15291,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7501388,-73.8805943
15292,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7476924,-73.8937969
15293,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7560484,-73.8807209
15294,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7471367,-73.8924084
15295,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7486146,-73.8746312
15296,QUEENS,1,0,VAN,BICYCLE,40.7487179,-73.8736999
15297,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.75422,-73.8803885
15298,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7473426,-73.8867166
15299,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7560484,-73.8807209
15300,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
15301,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7505301,-73.8768761
15302,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7474405,-73.8857889
15303,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.754807,-73.8748109
15304,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7526563,-73.895258
15305,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.751297,-73.889336
15306,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7478292,-73.8820709
15307,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7471367,-73.8924084
15308,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.751063,-73.8722373
15309,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7529968,-73.8839459
15310,QUEENS,1,0,TAXI,BICYCLE,40.7509158,-73.8731615
15311,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7478292,-73.8820709
15312,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7483184,-73.8774144
15313,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7504323,-73.8778039
15314,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.756145,-73.8798
15315,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7480249,-73.8802047
15316,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7558527,-73.8825801
15317,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.748222,-73.87835
15318,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7490628,-73.8703788
15319,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7488634,-73.8927087
15320,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7475356,-73.884854
15321,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7475518,-73.8846086
15322,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7566326,-73.8751395
15323,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7490628,-73.8703788
15324,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7557548,-73.8835079
15325,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7549047,-73.8738794
15326,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.749256,-73.888985
15327,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7568039,-73.8736557
15328,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.75422,-73.8803885
15329,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7466218,-73.8935893
15330,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7528522,-73.8933989
15331,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7496522,-73.8852401
15332,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7476308,-73.8839372
15333,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7486146,-73.8746312
15334,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7488634,-73.8927087
15335,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7500971,-73.8749027
15336,QUEENS,2,0,PASSENGER VEHICLE,BICYCLE,40.7525746,-73.8959728
15337,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7476924,-73.8937969
15338,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7543179,-73.8794571
15339,QUEENS,1,0,VAN,BICYCLE,40.7487179,-73.8736999
15340,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7481228,-73.879277
15341,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7568039,-73.8736557
15342,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.754513,-73.8776
15343,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7501388,-73.8805943
15344,QUEENS,1,0,VAN,BICYCLE,40.7469428,-73.8904995
15345,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7477341,-73.8829986
15346,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.74985,-73.88325
15347,QUEENS,1,0,LIVERY VEHICLE,BICYCLE,40.7484379,-73.876252
15348,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.748188,-73.895
15349,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.749744,-73.884315
15350,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
15351,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7487179,-73.8736999
15352,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7557548,-73.8835079
15353,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7504731,-73.8775078
15354,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7475356,-73.884854
15355,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7507257,-73.8750134
15356,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7520807,-73.8818938
15357,QUEENS,1,0,UNKNOWN,BICYCLE,40.7479271,-73.881136
15358,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.74763,-73.88394
15359,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7488634,-73.8927087
15360,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7513202,-73.8714644
15361,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7507257,-73.8750134
15362,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7476308,-73.8839372
15363,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7557548,-73.8835079
15364,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7513955,-73.8883988
15365,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.752757,-73.8943303
15366,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7479271,-73.881136
15367,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7475356,-73.884854
15368,QUEENS,1,0,UNKNOWN,BICYCLE,40.7513515,-73.8855404
15369,QUEENS,1,0,UNKNOWN,BICYCLE,40.7476308,-73.8839372
15370,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7511,-73.87216
15371,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7553632,-73.8872263
15372,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7506279,-73.8759448
15373,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7472582,-73.8874385
15374,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7466218,-73.8935893
15375,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7489641,-73.8917522
15376,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7564397,-73.8769988
15377,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7495516,-73.8861679
15378,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7497446,-73.8843088
15379,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7473426,-73.8867166
15380,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
15381,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7539264,-73.8831754
15382,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.75053,-73.876884
15383,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7471367,-73.8924084
15384,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7493558,-73.8880269
15385,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7534343,-73.8878215
15386,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7556569,-73.8844393
15387,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.75422,-73.8803885
15388,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7497446,-73.8843088
15389,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7469428,-73.8904995
15390,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7527627,-73.875385
15391,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7494537,-73.8870992
15392,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7466218,-73.8935893
15393,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7476924,-73.8937969
15394,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7528522,-73.8933989
15395,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7530481,-73.8915434
15396,QUEENS,1,0,VAN,BICYCLE,40.7479271,-73.881136
15397,QUEENS,2,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
15398,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7491361,-73.8697182
15399,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7545135,-73.8775979
15400,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7488634,-73.8927087
15401,QUEENS,1,0,UNKNOWN,BICYCLE,40.7558527,-73.8825801
15402,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.75585,-73.88259
15403,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7483184,-73.8774144
15404,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7544157,-73.8785293
15405,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7560484,-73.8807209
15406,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7491578,-73.8694258
15407,QUEENS,2,0,PASSENGER VEHICLE,BICYCLE,40.7516497,-73.881826
15408,QUEENS,1,0,VAN,BICYCLE,40.7543179,-73.8794571
15409,QUEENS,1,0,BUS,BICYCLE,40.7541222,-73.8813163
15410,QUEENS,1,0,UNKNOWN,BICYCLE,40.7562413,-73.8788616
15411,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7508535,-73.8738691
15412,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7504323,-73.8778039
15413,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7556569,-73.8844393
15414,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7477341,-73.8829986
15415,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7498452,-73.8833811
15416,QUEENS,1,0,UNKNOWN,BICYCLE,40.7479271,-73.881136
15417,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7549047,-73.8738794
15418,QUEENS,1,0,UNKNOWN,BICYCLE,40.749062,-73.8908172
15419,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7546113,-73.8766665
15420,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7532439,-73.8896843
15421,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
15422,QUEENS,1,0,VAN,BICYCLE,40.7541222,-73.8813163
15423,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7468122,-73.891752
15424,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7480249,-73.8802047
15425,QUEENS,2,0,PASSENGER VEHICLE,BICYCLE,40.7490628,-73.8703788
15426,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7470625,-73.8894274
15427,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7537307,-73.8850382
15428,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7564397,-73.8769988
15429,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.753925,-73.88319
15430,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7504323,-73.8778039
15431,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7498452,-73.8833811
15432,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7529474,-73.8924748
15433,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7471331,-73.8886766
15434,QUEENS,1,0,UNKNOWN,BICYCLE,40.7545135,-73.8775979
15435,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.748514,-73.8755553
15436,QUEENS,2,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7473426,-73.8867166
15437,QUEENS,1,0,UNKNOWN,BICYCLE,40.75446,-73.8738081
15438,QUEENS,2,0,BICYCLE,BICYCLE,,
15439,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.754807,-73.8748109
15440,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7550297,-73.8726917
15441,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7517871,-73.8846842
15442,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7531412,-73.8726159
15443,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7565702,-73.8758363
15444,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7507257,-73.8750134
15445,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7525671,-73.8772477
15446,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7475356,-73.884854
15447,QUEENS,1,0,OTHER,BICYCLE,40.7466218,-73.8935893
15448,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7478292,-73.8820709
